parentGroupCode,materialCode,parentGroupName,materialName,Alias,DESCRIPTION,UNITS,GST,BASE_PRICE
MG_FO0055,ML_MGFO55_001,finish (MS section),Painted with enamel paint (after coat of primer),Alias,DESCRIPTION,BAGS,18,0
MG_FO0055,ML_MGFO55_002,finish (MS section),Electroplated,Alias,DESCRIPTION,BAGS,18,0
MG_FO0055,ML_MGFO55_004,finish (MS section),Epoxy painted,Alias,DESCRIPTION,BAGS,18,0
MG_FO0055,ML_MGFO55_003,finish (MS section),Galvanised,Alias,DESCRIPTION,BAGS,18,0
MG_FO0056,ML_MGFO56_001,finish (SS section),Buff finish,Alias,DESCRIPTION,BAGS,18,0
MG_FO0057,ML_MGFO57_003,Wood,Hard wood (Mirandi),Alias,DESCRIPTION,BAGS,18,0
MG_FO0057,ML_MGFO57_006,Wood,Kiln seasoned and chemically treated selected members of sheesham wood,Alias,DESCRIPTION,BAGS,18,0
MG_FO0057,ML_MGFO57_007,Wood,Mahogany Wood,Alias,DESCRIPTION,BAGS,18,0
MG_FO0057,ML_MGFO57_002,Wood,Sal wood,Alias,DESCRIPTION,BAGS,18,0
MG_FO0057,ML_MGFO57_001,Wood,Teak wood,Alias,DESCRIPTION,BAGS,18,0
MG_FO0057,ML_MGFO57_004,Wood,Hollock wood,Alias,DESCRIPTION,BAGS,18,0
MG_FO0057,ML_MGFO57_005,Wood,Second class kail wood,Alias,DESCRIPTION,BAGS,18,0
MG_FO0060,ML_MGFO60_002,Hold fastener,Brass concealed type dash hold fastener 12.5mm dia,Alias,DESCRIPTION,BAGS,18,0
MG_FO0060,ML_MGFO60_001,Hold fastener,Dash hold fasteners 12.5mm dia,Alias,DESCRIPTION,BAGS,18,0
MG_FO0060,ML_MGFO60_003,Hold fastener,Stainless steel 304 concealed type dash hold fastener 12.5mm dia,Alias,DESCRIPTION,BAGS,18,0
MG_FO0089,ML_MGFO89_001,finish (Bronze section),Wax polish,Alias,DESCRIPTION,BAGS,18,0
MG_FO0089,ML_MGFO89_002,finish (Bronze section),Lacquer Coating,Alias,DESCRIPTION,BAGS,18,0
MG_FO0094,ML_MGFO94_001,Wood floor finish,Oil type wood preservative,Alias,DESCRIPTION,BAGS,18,0
MG_FO0094,ML_MGFO94_002,Wood floor finish,Wax Polish,Alias,DESCRIPTION,BAGS,18,0
MG_FO0094,ML_MGFO94_003,Wood floor finish,Spirit,Alias,DESCRIPTION,BAGS,18,0
MG_FO0094,ML_MGFO94_004,Wood floor finish,Shellac,Alias,DESCRIPTION,BAGS,18,0
MG_FO0094,ML_MGFO94_005,Wood floor finish,Ordinary varnish,Alias,DESCRIPTION,BAGS,18,0
MG_FO0094,ML_MGFO94_006,Wood floor finish,Superior copal varnish,Alias,DESCRIPTION,BAGS,18,0
MG_FO0094,ML_MGFO94_007,Wood floor finish,French spirit,Alias,DESCRIPTION,BAGS,18,0
MG_FO0094,ML_MGFO94_008,Wood floor finish,Wood paint,Alias,DESCRIPTION,BAGS,18,0
MG_FO0094,ML_MGFO94_009,Wood floor finish,Glue,Alias,DESCRIPTION,BAGS,18,0
MG_FO0094,ML_MGFO94_010,Wood floor finish,Oil-Based Polyurethane,Alias,DESCRIPTION,BAGS,18,0
MG_FO0094,ML_MGFO94_011,Wood floor finish,Melamine Polish,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_002,Screws,oxidised M.S screws 40 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_004,Screws,oxidised M.S screws 25 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_017,Screws,Aluminium screws 25 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_005,Screws,Oxidised mild steel screws 50 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_006,Screws,Oxidised Mild steel screws 20 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_008,Screws,Chromium plated Brass screws 30 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_010,Screws,Chromium plated Brass screws 50 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_012,Screws,Brass screws 30 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_013,Screws,Brass screws 25 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_014,Screws,Brass screws 20 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_001,Screws,oxidised M.S screws 35 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_007,Screws,Chromium plated Brass screws 25 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_009,Screws,Chromium plated Brass screws 20 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_003,Screws,oxidised M.S screws 30 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_011,Screws,Chromium plated Brass screws 40 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_015,Screws,Brass screws 40 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0139,ML_MGFO139_016,Screws,Brass screws 50 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_013,Stainless steel Butt hinges,"Stainless steel  Butt hinges , size : 75x47x1.80mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_014,Stainless steel Butt hinges,"Stainless steel  Butt hinges , size : 50x37x1.50mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_015,Stainless steel Butt hinges,"Stainless steel  Butt hinges , size : 75x50x2.5mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_016,Brass Butt hinges,"Brass Butt hinges , size : 75x65x4mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_017,Brass Butt hinges,"Brass Butt hinges , size : 75x40x2.5mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_018,Brass Butt hinges,"Brass Butt hinges , size : 50x40x2.5mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_019,Brass Parliamentary hinges,"Brass Parliamentary hinge , size : 100x125x27x5mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_021,Aluminium (anodised) Butt hinges,"Aluminium  Butt hinges  , size : 75x63x4mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_023,Aluminium (anodised) Butt hinges,"Aluminium  Butt hinges  , size : 75x45x3.2mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_005,Oxidised MS Pressed butt hinges,"Oxidised M.S. pressed butt hinges, size : 75x47x1.70mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_007,Oxidised MS Parliamentary Hinges,"Oxidised M.S. Parliamentary hinge, size : 100x125x27x2.80 mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_008,Oxidised MS Parliamentary Hinges,"Oxidised M.S. Parliamentary hinge, size : 75x100x20x2.24 mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_009,Spring Hinges,"Oxidised M.S Single acting spring hinge, size : 100 mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_010,Spring Hinges,"Oxidised M.S Double acting spring hinge, size : 100 mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_011,Spring Hinges,"Brass Single acting spring hinge, size : 100 mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_012,Spring Hinges,"Brass Double acting spring hinge, size : 100 mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_004,MS Pressed butt hinges,"M.S. pressed butt hinges, size : 50x40x2.50 mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_022,Aluminium (anodised) Butt hinges,"Aluminium  Butt hinges  , size : 75x63x3.2mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_001,MS Pressed butt hinges,"M.S. pressed butt hinges, size : 75x47x1.70mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_002,MS Pressed butt hinges,"M.S. pressed butt hinges, size : 50x37x1.50 mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_006,Oxidised MS Pressed butt hinges,"Oxidised M.S. pressed butt hinges, size : 50x37x1.50 mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_024,Aluminium (anodised) Butt hinges,"Anodised Aluminium butt hinges 100x75x4 mm ,",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_003,MS Pressed butt hinges,"M.S. pressed butt hinges, size : 75x60x3.10mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0161,ML_MGFO161_020,Brass Parliamentary hinges,"Brass Parliamentary hinge , size : 75x100x20x3.2mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0163,ML_MGFO163_001,Door Hinges,"Stainless steel  Butt hinges , size : 75x47x1.80mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0163,ML_MGFO163_002,Door Hinges,"Stainless steel  Butt hinges , size : 50x37x1.50mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0163,ML_MGFO163_003,Door Hinges,"Stainless steel  Butt hinges , size : 75x50x2.5mm",Alias,DESCRIPTION,BAGS,18,0
MG_FO0164,ML_MGFO164_001,Stainless steel screws,Stainless steel screws 30 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0164,ML_MGFO164_003,Stainless steel screws,Stainless steel screws 50 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0164,ML_MGFO164_002,Stainless steel screws,Stainless steel screws 20 mm,Alias,DESCRIPTION,BAGS,18,0
MG_FO0164,ML_MGFO164_004,Stainless steel screws,Stainless steel screws 40 mm,Alias,DESCRIPTION,BAGS,18,0
MG_PFLNG001,ML_PFLNG011,Puddle Flanges,250mm dia MS puddle flange,Alias,DESCRIPTION,BAGS,18,0
MG_PFLNG001,ML_PFLNG001,Puddle Flanges,25mm dia MS puddle flange,Alias,DESCRIPTION,BAGS,18,0
MG_PFLNG001,ML_PFLNG008,Puddle Flanges,125mm dia MS puddle flange,Alias,DESCRIPTION,BAGS,18,0
MG_PFLNG001,ML_PFLNG012,Puddle Flanges,300mm dia MS puddle flange,Alias,DESCRIPTION,BAGS,18,0
MG_PFLNG001,ML_PFLNG005,Puddle Flanges,65mm dia MS puddle flange,Alias,DESCRIPTION,BAGS,18,0
MG_PFLNG001,ML_PFLNG010,Puddle Flanges,200mm dia MS puddle flange,Alias,DESCRIPTION,BAGS,18,0
MG_PFLNG001,ML_PFLNG002,Puddle Flanges,32mm dia MS puddle flange,Alias,DESCRIPTION,BAGS,18,0
MG_PFLNG001,ML_PFLNG003,Puddle Flanges,40mm dia MS puddle flange,Alias,DESCRIPTION,BAGS,18,0
MG_PFLNG001,ML_PFLNG004,Puddle Flanges,50mm dia MS puddle flange,Alias,DESCRIPTION,BAGS,18,0
MG_PFLNG001,ML_PFLNG007,Puddle Flanges,100mm dia MS puddle flange,Alias,DESCRIPTION,BAGS,18,0
MG_PFLNG001,ML_PFLNG009,Puddle Flanges,150mm dia MS puddle flange,Alias,DESCRIPTION,BAGS,18,0
MG_PFLNG001,ML_PFLNG006,Puddle Flanges,80mm dia MS puddle flange,Alias,DESCRIPTION,BAGS,18,0
